Material,aa,bb,cc,SG,C11,C12,Y_2D_a,Y_2D_b,G_a,G_b,B_a,B_b,V_a,V_b
Ge-Pb-Te-O,7.314000,7.314000,14.473000,1.000000,70.340000,45.620000,40.750000,40.750000,12.360000,12.360000,57.980000,57.980000,0.650000,0.650000
Ge-Pb-Te-S,8.079000,8.079000,11.860000,1.000000,28.890000,18.410000,17.150000,17.150000,5.240000,5.240000,23.650000,23.650000,0.640000,0.640000
Ge-Pb-Te-Se,7.964000,7.964000,12.206000,1.000000,47.330000,23.570000,35.590000,35.590000,11.880000,11.880000,35.450000,35.450000,0.500000,0.500000
Ge-Si-O-S,6.010000,6.010000,21.432000,1.000000,216.350000,255.440000,-85.260000,-85.260000,-19.550000,-19.550000,235.890000,235.890000,1.180000,1.180000
Ge-Si-O-Se,5.988000,5.988000,21.587000,1.000000,153.200000,167.930000,-30.890000,-30.890000,-7.370000,-7.370000,160.570000,160.570000,1.100000,1.100000
Ge-Si-O-Te,6.078000,6.078000,20.956000,1.000000,-27.050000,-64.850000,128.450000,128.450000,18.900000,18.900000,-45.950000,-45.950000,2.400000,2.400000
Ge-Si-Se-O,5.547000,5.547000,25.164000,1.000000,155.040000,16.500000,153.280000,153.280000,69.270000,69.270000,85.770000,85.770000,0.110000,0.110000
Ge-Si-Se-S,6.497000,6.497000,18.340000,1.000000,71.640000,65.000000,12.670000,12.670000,3.320000,3.320000,68.320000,68.320000,0.910000,0.910000
Ge-Si-Se-Te,8.007000,8.007000,12.076000,1.000000,53.980000,14.840000,49.900000,49.900000,19.570000,19.570000,34.410000,34.410000,0.270000,0.270000
Ge-Si-S-O,5.724000,5.724000,23.629000,1.000000,3.900000,136.270000,-4752.450000,-4752.450000,-66.180000,-66.180000,70.090000,70.090000,34.900000,34.900000
Ge-Si-S-Se,7.334000,7.334000,14.391000,1.000000,15.900000,-2.310000,15.560000,15.560000,9.100000,9.100000,6.790000,6.790000,-0.150000,-0.150000
Ge-Si-S-Te,6.832000,6.832000,16.586000,1.000000,79.660000,54.730000,42.050000,42.050000,12.460000,12.460000,67.190000,67.190000,0.690000,0.690000
Ge-Si-Te-O,5.914000,5.914000,22.137000,1.000000,184.360000,-72.000000,156.240000,156.240000,128.180000,128.180000,56.180000,56.180000,-0.390000,-0.390000
Ge-Si-Te-S,6.550000,6.550000,18.045000,1.000000,69.170000,72.480000,-6.790000,-6.790000,-1.660000,-1.660000,70.820000,70.820000,1.050000,1.050000
Ge-Si-Te-Se,6.967000,6.967000,15.948000,1.000000,119.560000,15.590000,117.530000,117.530000,51.980000,51.980000,67.570000,67.570000,0.130000,0.130000
Ge-Sn-O-S,6.156000,6.156000,20.431000,1.000000,81.910000,0.760000,81.900000,81.900000,40.570000,40.570000,41.330000,41.330000,0.010000,0.010000
Ge-Sn-O-Se,6.343000,6.343000,19.243000,1.000000,23.030000,48.770000,-80.210000,-80.210000,-12.870000,-12.870000,35.900000,35.900000,2.120000,2.120000
Ge-Sn-O-Te,6.417000,6.417000,18.799000,1.000000,14.440000,182.380000,-2289.300000,-2289.300000,-83.970000,-83.970000,98.410000,98.410000,12.630000,12.630000
Ge-Sn-Se-O,6.338000,6.338000,19.275000,1.000000,21.930000,-21.590000,0.680000,0.680000,21.760000,21.760000,0.170000,0.170000,-0.980000,-0.980000
Ge-Sn-Se-S,8.259000,8.259000,11.350000,1.000000,8.810000,14.620000,-15.440000,-15.440000,-2.900000,-2.900000,11.710000,11.710000,1.660000,1.660000
Ge-Sn-Se-Te,7.980000,7.980000,12.158000,1.000000,17.500000,36.450000,-58.430000,-58.430000,-9.480000,-9.480000,26.970000,26.970000,2.080000,2.080000
Ge-Sn-S-O,6.404000,6.404000,18.875000,1.000000,84.470000,13.840000,82.210000,82.210000,35.320000,35.320000,49.160000,49.160000,0.160000,0.160000
Ge-Sn-S-Se,8.260000,8.260000,11.346000,1.000000,11.990000,9.170000,4.970000,4.970000,1.410000,1.410000,10.580000,10.580000,0.770000,0.770000
Ge-Sn-S-Te,7.227000,7.227000,14.823000,1.000000,-0.100000,8.660000,714.780000,714.780000,-4.380000,-4.380000,4.280000,4.280000,-82.580000,-82.580000
Ge-Sn-Te-O,6.393000,6.393000,18.942000,1.000000,119.540000,22.790000,115.190000,115.190000,48.370000,48.370000,71.160000,71.160000,0.190000,0.190000
Ge-Sn-Te-S,7.125000,7.125000,15.251000,1.000000,81.100000,43.530000,57.740000,57.740000,18.790000,18.790000,62.320000,62.320000,0.540000,0.540000
Ge-Sn-Te-Se,7.980000,7.980000,12.158000,1.000000,21.170000,21.890000,-1.460000,-1.460000,-0.360000,-0.360000,21.530000,21.530000,1.030000,1.030000
Ge-Ti-O-S,6.081000,6.081000,20.935000,1.000000,126.680000,132.920000,-12.800000,-12.800000,-3.120000,-3.120000,129.800000,129.800000,1.050000,1.050000
Ge-Ti-O-Se,5.917000,5.917000,22.114000,1.000000,150.850000,94.820000,91.250000,91.250000,28.020000,28.020000,122.840000,122.840000,0.630000,0.630000
Ge-Ti-O-Te,6.198000,6.198000,20.152000,1.000000,85.700000,46.800000,60.140000,60.140000,19.450000,19.450000,66.250000,66.250000,0.550000,0.550000
Ge-Ti-Se-O,5.997000,5.997000,21.524000,1.000000,132.380000,32.250000,124.520000,124.520000,50.060000,50.060000,82.320000,82.320000,0.240000,0.240000
Ge-Ti-Se-S,6.591000,6.591000,17.821000,1.000000,42.390000,8.060000,40.860000,40.860000,17.170000,17.170000,25.230000,25.230000,0.190000,0.190000
Ge-Ti-Se-Te,8.016000,8.016000,12.047000,1.000000,38.960000,19.460000,29.250000,29.250000,9.750000,9.750000,29.210000,29.210000,0.500000,0.500000
Ge-Ti-S-O,6.097000,6.097000,20.828000,1.000000,132.660000,9.260000,132.010000,132.010000,61.700000,61.700000,70.960000,70.960000,0.070000,0.070000
Ge-Ti-S-Se,7.261000,7.261000,14.682000,1.000000,55.890000,32.230000,37.310000,37.310000,11.830000,11.830000,44.060000,44.060000,0.580000,0.580000
Ge-Ti-S-Te,8.121000,8.121000,11.739000,1.000000,31.440000,7.820000,29.500000,29.500000,11.810000,11.810000,19.630000,19.630000,0.250000,0.250000
Ge-Ti-Te-O,6.079000,6.079000,20.952000,1.000000,109.440000,-34.730000,98.420000,98.420000,72.090000,72.090000,37.360000,37.360000,-0.320000,-0.320000
Ge-Ti-Te-S,6.672000,6.672000,17.393000,1.000000,98.270000,27.850000,90.380000,90.380000,35.210000,35.210000,63.060000,63.060000,0.280000,0.280000
Ge-Ti-Te-Se,6.995000,6.995000,15.823000,1.000000,88.190000,68.790000,34.520000,34.520000,9.700000,9.700000,78.490000,78.490000,0.780000,0.780000
Ge-W-O-S,6.001000,6.001000,21.496000,1.000000,356.330000,81.160000,337.840000,337.840000,137.580000,137.580000,218.740000,218.740000,0.230000,0.230000
Ge-W-O-Se,6.129000,6.129000,20.607000,1.000000,264.200000,75.140000,242.830000,242.830000,94.530000,94.530000,169.670000,169.670000,0.280000,0.280000
Ge-W-O-Te,6.349000,6.349000,19.206000,1.000000,55.360000,34.970000,33.260000,33.260000,10.190000,10.190000,45.170000,45.170000,0.630000,0.630000
Ge-W-Se-O,5.822000,5.822000,22.837000,1.000000,210.810000,116.440000,146.490000,146.490000,47.180000,47.180000,163.630000,163.630000,0.550000,0.550000
Ge-W-Se-S,6.423000,6.423000,18.768000,1.000000,110.090000,27.330000,103.300000,103.300000,41.380000,41.380000,68.710000,68.710000,0.250000,0.250000
Ge-W-Se-Te,7.333000,7.333000,14.397000,1.000000,90.070000,10.780000,88.780000,88.780000,39.650000,39.650000,50.420000,50.420000,0.120000,0.120000
Ge-W-S-O,5.909000,5.909000,22.169000,1.000000,220.100000,82.840000,188.920000,188.920000,68.630000,68.630000,151.470000,151.470000,0.380000,0.380000
Ge-W-S-Se,6.631000,6.631000,17.608000,1.000000,195.220000,59.970000,176.800000,176.800000,67.630000,67.630000,127.600000,127.600000,0.310000,0.310000
Ge-W-S-Te,6.880000,6.880000,16.354000,1.000000,154.220000,52.870000,136.100000,136.100000,50.680000,50.680000,103.550000,103.550000,0.340000,0.340000
Ge-W-Te-O,5.989000,5.989000,21.581000,1.000000,180.550000,31.450000,175.070000,175.070000,74.550000,74.550000,106.000000,106.000000,0.170000,0.170000
Ge-W-Te-S,6.360000,6.360000,19.138000,1.000000,143.560000,28.580000,137.870000,137.870000,57.490000,57.490000,86.070000,86.070000,0.200000,0.200000
Ge-W-Te-Se,6.536000,6.536000,18.119000,1.000000,133.570000,26.580000,128.280000,128.280000,53.490000,53.490000,80.080000,80.080000,0.200000,0.200000
Hf-Cr-O-S,6.133000,6.133000,20.585000,1.000000,38.560000,-126.010000,-373.250000,-373.250000,82.280000,82.280000,-43.730000,-43.730000,-3.270000,-3.270000
Hf-Cr-O-Se,6.243000,6.243000,19.863000,1.000000,100.730000,44.720000,80.880000,80.880000,28.010000,28.010000,72.720000,72.720000,0.440000,0.440000
Hf-Cr-O-Te,6.417000,6.417000,18.801000,1.000000,226.110000,-13.910000,225.250000,225.250000,120.010000,120.010000,106.100000,106.100000,-0.060000,-0.060000
Hf-Cr-Se-O,5.812000,5.812000,22.914000,1.000000,-35.100000,-108.050000,297.560000,297.560000,36.480000,36.480000,-71.580000,-71.580000,3.080000,3.080000
Hf-Cr-Se-S,6.687000,6.687000,17.312000,1.000000,22.240000,2.470000,21.960000,21.960000,9.880000,9.880000,12.350000,12.350000,0.110000,0.110000
Hf-Cr-Se-Te,7.119000,7.119000,15.275000,1.000000,160.760000,76.690000,124.180000,124.180000,42.040000,42.040000,118.730000,118.730000,0.480000,0.480000
Hf-Cr-S-O,6.131000,6.131000,20.592000,1.000000,-215.570000,185.250000,-56.380000,-56.380000,-200.410000,-200.410000,-15.160000,-15.160000,-0.860000,-0.860000
Hf-Cr-S-Se,6.879000,6.879000,16.360000,1.000000,245.320000,158.700000,142.650000,142.650000,43.310000,43.310000,202.010000,202.010000,0.650000,0.650000
Hf-Cr-S-Te,6.984000,6.984000,15.872000,1.000000,226.770000,132.530000,149.310000,149.310000,47.120000,47.120000,179.650000,179.650000,0.580000,0.580000
Hf-Cr-Te-O,6.033000,6.033000,21.269000,1.000000,77.540000,53.330000,40.850000,40.850000,12.100000,12.100000,65.440000,65.440000,0.690000,0.690000
Hf-Cr-Te-S,6.505000,6.505000,18.294000,1.000000,142.510000,51.000000,124.250000,124.250000,45.750000,45.750000,96.750000,96.750000,0.360000,0.360000
Hf-Cr-Te-Se,6.633000,6.633000,17.596000,1.000000,97.590000,27.720000,89.710000,89.710000,34.930000,34.930000,62.650000,62.650000,0.280000,0.280000
Hf-Ge-O-S,6.385000,6.385000,18.992000,1.000000,29.310000,-0.490000,29.300000,29.300000,14.900000,14.900000,14.410000,14.410000,-0.020000,-0.020000
Hf-Ge-O-Se,6.321000,6.321000,19.378000,1.000000,-36.120000,-12.350000,-31.900000,-31.900000,-11.890000,-11.890000,-24.230000,-24.230000,0.340000,0.340000
Hf-Ge-O-Te,6.350000,6.350000,19.198000,1.000000,69.380000,13.240000,66.860000,66.860000,28.070000,28.070000,41.310000,41.310000,0.190000,0.190000
Hf-Ge-Se-O,6.048000,6.048000,21.166000,1.000000,148.480000,97.470000,84.500000,84.500000,25.510000,25.510000,122.980000,122.980000,0.660000,0.660000
Hf-Ge-Se-S,7.539000,7.539000,13.621000,1.000000,78.780000,27.940000,68.870000,68.870000,25.420000,25.420000,53.360000,53.360000,0.350000,0.350000
Hf-Ge-Se-Te,7.929000,7.929000,12.313000,1.000000,36.790000,61.300000,-65.340000,-65.340000,-12.250000,-12.250000,49.040000,49.040000,1.670000,1.670000
Hf-Ge-S-O,6.358000,6.358000,19.150000,1.000000,-392.560000,-184.830000,-305.530000,-305.530000,-103.860000,-103.860000,-288.700000,-288.700000,0.470000,0.470000
Hf-Ge-S-Se,7.367000,7.367000,14.265000,1.000000,39.440000,-5.110000,38.780000,38.780000,22.270000,22.270000,17.170000,17.170000,-0.130000,-0.130000
Hf-Ge-S-Te,7.044000,7.044000,15.601000,1.000000,76.380000,54.160000,37.970000,37.970000,11.110000,11.110000,65.270000,65.270000,0.710000,0.710000
Hf-Ge-Te-O,6.260000,6.260000,19.752000,1.000000,162.520000,121.630000,71.490000,71.490000,20.440000,20.440000,142.080000,142.080000,0.750000,0.750000
Hf-Ge-Te-S,7.084000,7.084000,15.428000,1.000000,-53.040000,-16.120000,-48.130000,-48.130000,-18.460000,-18.460000,-34.580000,-34.580000,0.300000,0.300000
Hf-Ge-Te-Se,8.015000,8.015000,12.051000,1.000000,48.820000,11.790000,45.970000,45.970000,18.510000,18.510000,30.310000,30.310000,0.240000,0.240000
Hf-Mn-O-S,6.176000,6.176000,20.296000,1.000000,39.160000,-36.510000,5.110000,5.110000,37.840000,37.840000,1.320000,1.320000,-0.930000,-0.930000
Hf-Mn-O-Se,6.284000,6.284000,19.606000,1.000000,227.840000,86.750000,194.810000,194.810000,70.540000,70.540000,157.300000,157.300000,0.380000,0.380000
Hf-Mn-O-Te,6.376000,6.376000,19.040000,1.000000,230.430000,115.440000,172.600000,172.600000,57.490000,57.490000,172.930000,172.930000,0.500000,0.500000
Hf-Mn-Se-O,5.844000,5.844000,22.670000,1.000000,44.920000,148.310000,-444.780000,-444.780000,-51.700000,-51.700000,96.610000,96.610000,3.300000,3.300000
Hf-Mn-Se-S,6.750000,6.750000,16.993000,1.000000,-7.390000,-29.300000,108.840000,108.840000,10.960000,10.960000,-18.340000,-18.340000,3.970000,3.970000
Hf-Mn-Se-Te,7.181000,7.181000,15.011000,1.000000,94.400000,23.150000,88.720000,88.720000,35.620000,35.620000,58.780000,58.780000,0.250000,0.250000
Hf-Mn-S-O,6.195000,6.195000,20.170000,1.000000,-216.290000,257.970000,91.400000,91.400000,-237.130000,-237.130000,20.840000,20.840000,-1.190000,-1.190000
Hf-Mn-S-Se,6.771000,6.771000,16.885000,1.000000,151.300000,76.630000,112.490000,112.490000,37.340000,37.340000,113.970000,113.970000,0.510000,0.510000
Hf-Mn-S-Te,7.009000,7.009000,15.760000,1.000000,111.180000,35.570000,99.810000,99.810000,37.810000,37.810000,73.380000,73.380000,0.320000,0.320000
Hf-Mn-Te-O,6.065000,6.065000,21.045000,1.000000,125.510000,117.320000,15.860000,15.860000,4.100000,4.100000,121.410000,121.410000,0.930000,0.930000
Hf-Mn-Te-S,6.548000,6.548000,18.058000,1.000000,98.600000,53.010000,70.100000,70.100000,22.790000,22.790000,75.810000,75.810000,0.540000,0.540000
Hf-Mn-Te-Se,6.690000,6.690000,17.295000,1.000000,69.350000,46.700000,37.900000,37.900000,11.320000,11.320000,58.030000,58.030000,0.670000,0.670000
Hf-Mo-O-S,6.237000,6.237000,19.899000,1.000000,285.450000,-34.600000,281.250000,281.250000,160.020000,160.020000,125.420000,125.420000,-0.120000,-0.120000
Hf-Mo-O-Se,6.335000,6.335000,19.292000,1.000000,311.510000,103.190000,277.330000,277.330000,104.160000,104.160000,207.350000,207.350000,0.330000,0.330000
Hf-Mo-O-Te,6.486000,6.486000,18.400000,1.000000,135.140000,37.920000,124.500000,124.500000,48.610000,48.610000,86.530000,86.530000,0.280000,0.280000
Hf-Mo-Se-O,5.994000,5.994000,21.547000,1.000000,197.730000,48.220000,185.970000,185.970000,74.760000,74.760000,122.980000,122.980000,0.240000,0.240000
Hf-Mo-Se-S,6.767000,6.767000,16.905000,1.000000,-36.800000,-25.180000,-19.580000,-19.580000,-5.810000,-5.810000,-30.990000,-30.990000,0.680000,0.680000
Hf-Mo-Se-Te,7.162000,7.162000,15.093000,1.000000,141.490000,46.790000,126.020000,126.020000,47.350000,47.350000,94.140000,94.140000,0.330000,0.330000
Hf-Mo-S-O,6.232000,6.232000,19.931000,1.000000,205.970000,323.010000,-300.580000,-300.580000,-58.520000,-58.520000,264.490000,264.490000,1.570000,1.570000
Hf-Mo-S-Se,6.799000,6.799000,16.745000,1.000000,184.510000,67.380000,159.900000,159.900000,58.560000,58.560000,125.950000,125.950000,0.370000,0.370000
Hf-Mo-S-Te,7.027000,7.027000,15.680000,1.000000,149.700000,72.720000,114.370000,114.370000,38.490000,38.490000,111.210000,111.210000,0.490000,0.490000
Hf-Mo-Te-O,6.123000,6.123000,20.645000,1.000000,-92.520000,-140.490000,120.820000,120.820000,23.990000,23.990000,-116.510000,-116.510000,1.520000,1.520000
Hf-Mo-Te-S,6.583000,6.583000,17.866000,1.000000,161.300000,78.760000,122.840000,122.840000,41.270000,41.270000,120.030000,120.030000,0.490000,0.490000
Hf-Mo-Te-Se,6.729000,6.729000,17.096000,1.000000,128.420000,61.810000,98.670000,98.670000,33.300000,33.300000,95.110000,95.110000,0.480000,0.480000
Hf-Pb-O-S,6.407000,6.407000,18.860000,1.000000,97.420000,2.510000,97.360000,97.360000,47.460000,47.460000,49.970000,49.970000,0.030000,0.030000
Hf-Pb-O-Se,6.316000,6.316000,19.404000,1.000000,158.280000,10.440000,157.590000,157.590000,73.920000,73.920000,84.360000,84.360000,0.070000,0.070000
Hf-Pb-O-Te,6.340000,6.340000,19.258000,1.000000,273.450000,99.530000,237.230000,237.230000,86.960000,86.960000,186.490000,186.490000,0.360000,0.360000
Hf-Pb-Se-O,7.285000,7.285000,14.587000,1.000000,97.600000,68.360000,49.720000,49.720000,14.620000,14.620000,82.980000,82.980000,0.700000,0.700000
Hf-Pb-Se-S,8.192000,8.192000,11.535000,1.000000,-35.560000,7.960000,-33.780000,-33.780000,-21.760000,-21.760000,-13.800000,-13.800000,-0.220000,-0.220000
Hf-Pb-Se-Te,7.052000,7.052000,15.569000,1.000000,50.700000,39.120000,20.520000,20.520000,5.790000,5.790000,44.910000,44.910000,0.770000,0.770000
Hf-Pb-S-O,7.166000,7.166000,15.077000,1.000000,60.080000,6.490000,59.380000,59.380000,26.800000,26.800000,33.280000,33.280000,0.110000,0.110000
Hf-Pb-S-Se,7.448000,7.448000,13.957000,1.000000,30.620000,25.730000,9.000000,9.000000,2.450000,2.450000,28.180000,28.180000,0.840000,0.840000
Hf-Pb-S-Te,6.997000,6.997000,15.812000,1.000000,72.350000,47.680000,40.930000,40.930000,12.340000,12.340000,60.010000,60.010000,0.660000,0.660000
Hf-Pb-Te-O,7.513000,7.513000,13.715000,1.000000,38.860000,19.170000,29.400000,29.400000,9.840000,9.840000,29.010000,29.010000,0.490000,0.490000
Hf-Pb-Te-S,8.090000,8.090000,11.828000,1.000000,76.400000,36.960000,58.510000,58.510000,19.720000,19.720000,56.680000,56.680000,0.480000,0.480000
Hf-Pb-Te-Se,6.094000,6.094000,5.212000,8.000000,,,,,,,,,,
Hf-Si-O-S,6.278000,6.278000,19.642000,1.000000,256.670000,105.310000,213.460000,213.460000,75.680000,75.680000,180.990000,180.990000,0.410000,0.410000
Hf-Si-O-Se,6.393000,6.393000,18.943000,1.000000,125.550000,28.500000,119.080000,119.080000,48.520000,48.520000,77.020000,77.020000,0.230000,0.230000
Hf-Si-O-Te,6.457000,6.457000,18.565000,1.000000,81.350000,-18.780000,77.020000,77.020000,50.070000,50.070000,31.280000,31.280000,-0.230000,-0.230000
Hf-Si-Se-O,5.811000,5.811000,22.929000,1.000000,-32.570000,-48.910000,40.880000,40.880000,8.170000,8.170000,-40.740000,-40.740000,1.500000,1.500000
Hf-Si-Se-S,6.856000,6.856000,16.468000,1.000000,122.990000,68.660000,84.650000,84.650000,27.160000,27.160000,95.830000,95.830000,0.560000,0.560000
Hf-Si-Se-Te,7.124000,7.124000,15.256000,1.000000,108.840000,64.610000,70.480000,70.480000,22.110000,22.110000,86.720000,86.720000,0.590000,0.590000
Hf-Si-S-O,6.106000,6.106000,20.765000,1.000000,216.260000,333.730000,-298.740000,-298.740000,-58.730000,-58.730000,274.990000,274.990000,1.540000,1.540000
Hf-Si-S-Se,6.913000,6.913000,16.197000,1.000000,140.380000,64.310000,110.920000,110.920000,38.030000,38.030000,102.340000,102.340000,0.460000,0.460000
Hf-Si-S-Te,6.976000,6.976000,15.906000,1.000000,81.260000,54.090000,45.260000,45.260000,13.590000,13.590000,67.680000,67.680000,0.670000,0.670000
Hf-Si-Te-O,6.047000,6.047000,21.168000,1.000000,248.020000,174.130000,125.780000,125.780000,36.950000,36.950000,211.080000,211.080000,0.700000,0.700000
Hf-Si-Te-S,6.650000,6.650000,17.508000,1.000000,118.340000,83.510000,59.420000,59.420000,17.420000,17.420000,100.930000,100.930000,0.710000,0.710000
Hf-Si-Te-Se,7.117000,7.117000,15.284000,1.000000,33.970000,89.440000,-201.490000,-201.490000,-27.730000,-27.730000,61.700000,61.700000,2.630000,2.630000
Hf-Sn-O-S,6.580000,6.580000,17.879000,1.000000,45.760000,53.720000,-17.290000,-17.290000,-3.980000,-3.980000,49.740000,49.740000,1.170000,1.170000
Hf-Sn-O-Se,6.421000,6.421000,18.778000,1.000000,176.500000,26.050000,172.650000,172.650000,75.230000,75.230000,101.270000,101.270000,0.150000,0.150000
Hf-Sn-O-Te,6.295000,6.295000,19.535000,1.000000,-10.410000,-4.800000,-8.200000,-8.200000,-2.810000,-2.810000,-7.600000,-7.600000,0.460000,0.460000
Hf-Sn-Se-O,6.685000,6.685000,17.323000,1.000000,135.410000,99.660000,62.060000,62.060000,17.870000,17.870000,117.540000,117.540000,0.740000,0.740000
Hf-Sn-Se-S,7.978000,7.978000,12.163000,1.000000,-25.660000,-32.130000,14.580000,14.580000,3.240000,3.240000,-28.890000,-28.890000,1.250000,1.250000
Hf-Sn-Se-Te,7.199000,7.199000,14.939000,1.000000,68.730000,29.530000,56.040000,56.040000,19.600000,19.600000,49.130000,49.130000,0.430000,0.430000
Hf-Sn-S-O,6.556000,6.556000,18.011000,1.000000,214.850000,91.440000,175.930000,175.930000,61.710000,61.710000,153.140000,153.140000,0.430000,0.430000
Hf-Sn-S-Se,7.508000,7.508000,13.734000,1.000000,49.470000,6.580000,48.600000,48.600000,21.450000,21.450000,28.030000,28.030000,0.130000,0.130000
Hf-Sn-S-Te,7.146000,7.146000,15.158000,1.000000,68.430000,13.870000,65.620000,65.620000,27.280000,27.280000,41.150000,41.150000,0.200000,0.200000
Hf-Sn-Te-O,6.520000,6.520000,18.209000,1.000000,180.150000,64.430000,157.110000,157.110000,57.860000,57.860000,122.290000,122.290000,0.360000,0.360000
Hf-Sn-Te-S,7.319000,7.319000,14.451000,1.000000,59.510000,45.750000,24.340000,24.340000,6.880000,6.880000,52.630000,52.630000,0.770000,0.770000
Hf-Sn-Te-Se,7.982000,7.982000,12.150000,1.000000,85.590000,28.740000,75.940000,75.940000,28.420000,28.420000,57.160000,57.160000,0.340000,0.340000
Hf-Ti-O-S,6.345000,6.345000,19.228000,1.000000,260.120000,103.130000,219.230000,219.230000,78.490000,78.490000,181.630000,181.630000,0.400000,0.400000
Hf-Ti-O-Se,6.406000,6.406000,18.866000,1.000000,167.760000,130.040000,66.960000,66.960000,18.860000,18.860000,148.900000,148.900000,0.780000,0.780000
Hf-Ti-O-Te,6.382000,6.382000,19.006000,1.000000,237.470000,97.330000,197.570000,197.570000,70.070000,70.070000,167.400000,167.400000,0.410000,0.410000
Hf-Ti-Se-O,6.277000,6.277000,19.646000,1.000000,-32.650000,24.320000,-14.530000,-14.530000,-28.480000,-28.480000,-4.160000,-4.160000,-0.740000,-0.740000
Hf-Ti-Se-S,6.959000,6.959000,15.983000,1.000000,89.610000,9.040000,88.700000,88.700000,40.290000,40.290000,49.330000,49.330000,0.100000,0.100000
Hf-Ti-Se-Te,7.935000,7.935000,12.295000,1.000000,38.900000,7.170000,37.580000,37.580000,15.860000,15.860000,23.040000,23.040000,0.180000,0.180000
Hf-Ti-S-O,6.336000,6.336000,19.285000,1.000000,167.670000,399.620000,-784.770000,-784.770000,-115.970000,-115.970000,283.640000,283.640000,2.380000,2.380000
Hf-Ti-S-Se,6.959000,6.959000,15.985000,1.000000,153.900000,64.420000,126.930000,126.930000,44.740000,44.740000,109.160000,109.160000,0.420000,0.420000
Hf-Ti-S-Te,7.158000,7.158000,15.111000,1.000000,93.000000,59.930000,54.390000,54.390000,16.540000,16.540000,76.470000,76.470000,0.640000,0.640000
Hf-Ti-Te-O,6.234000,6.234000,19.923000,1.000000,167.300000,114.310000,89.200000,89.200000,26.500000,26.500000,140.800000,140.800000,0.680000,0.680000
Hf-Ti-Te-S,6.745000,6.745000,17.016000,1.000000,113.960000,64.070000,77.940000,77.940000,24.950000,24.950000,89.010000,89.010000,0.560000,0.560000
Hf-Ti-Te-Se,7.218000,7.218000,14.859000,1.000000,14.780000,25.590000,-29.530000,-29.530000,-5.410000,-5.410000,20.190000,20.190000,1.730000,1.730000
Hf-W-O-S,6.241000,6.241000,19.877000,1.000000,314.160000,91.520000,287.500000,287.500000,111.320000,111.320000,202.840000,202.840000,0.290000,0.290000
Hf-W-O-Se,6.341000,6.341000,19.254000,1.000000,339.440000,102.510000,308.480000,308.480000,118.460000,118.460000,220.970000,220.970000,0.300000,0.300000
Hf-W-O-Te,6.497000,6.497000,18.340000,1.000000,226.920000,95.650000,186.600000,186.600000,65.630000,65.630000,161.280000,161.280000,0.420000,0.420000
Hf-W-Se-O,5.970000,5.970000,21.720000,1.000000,222.530000,57.030000,207.920000,207.920000,82.750000,82.750000,139.780000,139.780000,0.260000,0.260000
Hf-W-Se-S,6.744000,6.744000,17.023000,1.000000,142.030000,85.220000,90.900000,90.900000,28.410000,28.410000,113.630000,113.630000,0.600000,0.600000
Hf-W-Se-Te,7.161000,7.161000,15.098000,1.000000,148.100000,47.010000,133.180000,133.180000,50.550000,50.550000,97.550000,97.550000,0.320000,0.320000
Hf-W-S-O,6.202000,6.202000,20.123000,1.000000,338.090000,-141.460000,278.900000,278.900000,239.770000,239.770000,98.310000,98.310000,-0.420000,-0.420000
Hf-W-S-Se,6.793000,6.793000,16.779000,1.000000,192.420000,60.590000,173.340000,173.340000,65.920000,65.920000,126.500000,126.500000,0.310000,0.310000
Hf-W-S-Te,7.032000,7.032000,15.656000,1.000000,160.530000,45.370000,147.700000,147.700000,57.580000,57.580000,102.950000,102.950000,0.280000,0.280000
Hf-W-Te-O,6.106000,6.106000,20.761000,1.000000,-39.850000,-108.410000,255.060000,255.060000,34.280000,34.280000,-74.130000,-74.130000,2.720000,2.720000
Hf-W-Te-S,6.572000,6.572000,17.925000,1.000000,177.780000,60.960000,156.880000,156.880000,58.410000,58.410000,119.370000,119.370000,0.340000,0.340000
Hf-W-Te-Se,6.722000,6.722000,17.131000,1.000000,135.750000,57.080000,111.760000,111.760000,39.340000,39.340000,96.420000,96.420000,0.420000,0.420000
Mn-Cr-O-S,5.681000,5.681000,23.988000,1.000000,95.860000,-65.230000,51.480000,51.480000,80.540000,80.540000,15.320000,15.320000,-0.680000,-0.680000
Mn-Cr-O-Se,5.805000,5.805000,22.974000,1.000000,277.420000,187.810000,150.280000,150.280000,44.810000,44.810000,232.620000,232.620000,0.680000,0.680000
Mn-Cr-O-Te,6.030000,6.030000,21.288000,1.000000,-250.880000,-182.230000,-118.520000,-118.520000,-34.330000,-34.330000,-216.550000,-216.550000,0.730000,0.730000
Mn-Cr-Se-O,5.689000,5.689000,23.922000,1.000000,222.210000,68.800000,200.910000,200.910000,76.710000,76.710000,145.510000,145.510000,0.310000,0.310000
Mn-Cr-Se-S,6.227000,6.227000,19.962000,1.000000,180.240000,65.330000,156.560000,156.560000,57.460000,57.460000,122.790000,122.790000,0.360000,0.360000
Mn-Cr-Se-Te,6.679000,6.679000,17.352000,1.000000,22.880000,-67.450000,-175.980000,-175.980000,45.170000,45.170000,-22.290000,-22.290000,-2.950000,-2.950000
Mn-Cr-S-O,5.572000,5.572000,24.932000,1.000000,244.930000,65.860000,227.220000,227.220000,89.530000,89.530000,155.390000,155.390000,0.270000,0.270000
